id,name,timestamp
577,xtzeth,2020-05-21 13:25:25.076013
578,xtzusdt,2020-05-21 13:25:25.076013
579,bntusdt,2020-05-21 13:25:25.076013
580,qaueth,2020-05-21 13:25:25.076013
581,manausdt,2020-05-21 13:25:25.076013
582,stxeth,2020-05-21 13:25:25.076013
583,stxusdt,2020-05-21 13:25:25.076013
584,tntusdt,2020-05-21 13:25:25.076013
585,tntbtc,2020-05-21 13:25:25.076013
586,sncbtc,2020-05-21 13:25:25.076013
587,sncusdt,2020-05-21 13:25:25.076013
588,oaxusdt,2020-05-21 13:25:25.076013
589,oaxbtc,2020-05-21 13:25:25.076013
590,zrxusdt,2020-05-21 13:25:25.076013
591,ppcusdt,2020-05-21 13:25:25.076013
592,verieth,2020-05-21 13:25:25.076013
593,veriusdt,2020-05-21 13:25:25.076013
594,igniseth,2020-05-21 13:25:25.076013
595,bmceth,2020-05-21 13:25:25.076013
596,bmcusdt,2020-05-21 13:25:25.076013
597,cndeth,2020-05-21 13:25:25.076013
598,cndusdt,2020-05-21 13:25:25.076013
599,cdtusdt,2020-05-21 13:25:25.076013
600,funusdt,2020-05-21 13:25:25.076013
601,hvneth,2020-05-21 13:25:25.076013
602,fueleth,2020-05-21 13:25:25.076013
603,fuelusdt,2020-05-21 13:25:25.076013
604,poeeth,2020-05-21 13:25:25.076013
605,ambeth,2020-05-21 13:25:25.076013
606,ambbtc,2020-05-21 13:25:25.076013
607,mtheth,2020-05-21 13:25:25.076013
608,icxusdt,2020-05-21 13:25:25.076013
609,cdtbtc,2020-05-21 13:25:25.076013
610,dgbusdt,2020-05-21 13:25:25.076013
611,dcneth,2020-05-21 13:25:25.076013
612,dcnusdt,2020-05-21 13:25:25.076013
613,enjeth,2020-05-21 13:25:25.076013
614,enjusdt,2020-05-21 13:25:25.076013
615,zsceth,2020-05-21 13:25:25.076013
616,zscusdt,2020-05-21 13:25:25.076013
617,venusdt,2020-05-21 13:25:25.076013
618,evxbtc,2020-05-21 13:25:25.076013
619,evxeth,2020-05-21 13:25:25.076013
620,subusdt,2020-05-21 13:25:25.076013
621,btmeth,2020-05-21 13:25:25.076013
622,btmusdt,2020-05-21 13:25:25.076013
623,atmeth,2020-05-21 13:25:25.076013
624,atmusdt,2020-05-21 13:25:25.076013
625,vibusdt,2020-05-21 13:25:25.076013
626,cossbtc,2020-05-21 13:25:25.076013
627,pptbtc,2020-05-21 13:25:25.076013
628,smarteth,2020-05-21 13:25:25.076013
629,smartusdt,2020-05-21 13:25:25.076013
630,edousdt,2020-05-21 13:25:25.076013
631,ixtbtc,2020-05-21 13:25:25.076013
632,etpusdt,2020-05-21 13:25:25.076013
633,nebleth,2020-05-21 13:25:25.076013
634,arneth,2020-05-21 13:25:25.076013
635,bcneth,2020-05-21 13:25:25.076013
636,maideth,2020-05-21 13:25:25.076013
637,nxteth,2020-05-21 13:25:25.076013
638,xdneth,2020-05-21 13:25:25.076013
639,plrbtc,2020-05-21 13:25:25.076013
640,dogeeth,2020-05-21 13:25:25.076013
641,lendeth,2020-05-21 13:25:25.076013
642,loceth,2020-05-21 13:25:25.076013
643,locusdt,2020-05-21 13:25:25.076013
644,swftceth,2020-05-21 13:25:25.076013
645,swftcusdt,2020-05-21 13:25:25.076013
646,dimusdt,2020-05-21 13:25:25.076013
647,dimbtc,2020-05-21 13:25:25.076013
648,ngcusdt,2020-05-21 13:25:25.076013
649,emceth,2020-05-21 13:25:25.076013
650,emcusdt,2020-05-21 13:25:25.076013
651,mcousdt,2020-05-21 13:25:25.076013
652,datausdt,2020-05-21 13:25:25.076013
653,kmdeth,2020-05-21 13:25:25.076013
654,kmdusdt,2020-05-21 13:25:25.076013
655,qtumusdt,2020-05-21 13:25:25.076013
656,sntusdt,2020-05-21 13:25:25.076013
657,ekoeth,2020-05-21 13:25:25.076013
658,adxusdt,2020-05-21 13:25:25.076013
659,lskusdt,2020-05-21 13:25:25.076013
660,plrusdt,2020-05-21 13:25:25.076013
661,tioeth,2020-05-21 13:25:25.076013
662,tiousdt,2020-05-21 13:25:25.076013
663,waxusdt,2020-05-21 13:25:25.076013
664,c20eth,2020-05-21 13:25:25.076013
665,idheth,2020-05-21 13:25:25.076013
666,coveth,2020-05-21 13:25:25.076013
667,senteth,2020-05-21 13:25:25.076013
668,sentusdt,2020-05-21 13:25:25.076013
669,smteth,2020-05-21 13:25:25.076013
670,smtusdt,2020-05-21 13:25:25.076013
671,caseth,2020-05-21 13:25:25.076013
672,casusdt,2020-05-21 13:25:25.076013
673,utkusdt,2020-05-21 13:25:25.076013
674,chsbeth,2020-05-21 13:25:25.076013
675,neueth,2020-05-21 13:25:25.076013
676,neuusdt,2020-05-21 13:25:25.076013
677,reth,2020-05-21 13:25:25.076013
678,ekousdt,2020-05-21 13:25:25.076013
679,bcptusdt,2020-05-21 13:25:25.076013
680,betreth,2020-05-21 13:25:25.076013
681,dbeteth,2020-05-21 13:25:25.076013
682,dbetusdt,2020-05-21 13:25:25.076013
683,bezeth,2020-05-21 13:25:25.076013
684,bezusdt,2020-05-21 13:25:25.076013
685,utnpeth,2020-05-21 13:25:25.076013
686,utnpusdt,2020-05-21 13:25:25.076013
687,acteth,2020-05-21 13:25:25.076013
688,actusdt,2020-05-21 13:25:25.076013
689,dadieth,2020-05-21 13:25:25.076013
690,datxeth,2020-05-21 13:25:25.076013
691,bancaeth,2020-05-21 13:25:25.076013
692,stqeth,2020-05-21 13:25:25.076013
693,betrusdt,2020-05-21 13:25:25.076013
694,crptusdt,2020-05-21 13:25:25.076013
695,ihteth,2020-05-21 13:25:25.076013
696,ihtusdt,2020-05-21 13:25:25.076013
697,teleth,2020-05-21 13:25:25.076013
698,bancausdt,2020-05-21 13:25:25.076013
699,shipeth,2020-05-21 13:25:25.076013
700,nanousdt,2020-05-21 13:25:25.076013
701,rpxeth,2020-05-21 13:25:25.076013
702,rpxusdt,2020-05-21 13:25:25.076013
703,ardrusdt,2020-05-21 13:25:25.076013
704,fotabtc,2020-05-21 13:25:25.076013
705,cvteth,2020-05-21 13:25:25.076013
706,cvtusdt,2020-05-21 13:25:25.076013
707,stqusdt,2020-05-21 13:25:25.076013
708,gntusdt,2020-05-21 13:25:25.076013
709,mitheth,2020-05-21 13:25:25.076013
710,mithusdt,2020-05-21 13:25:25.076013
711,dadiusdt,2020-05-21 13:25:25.076013
712,acateth,2020-05-21 13:25:25.076013
713,acatusdt,2020-05-21 13:25:25.076013
714,btxusdt,2020-05-21 13:25:25.076013
715,onteth,2020-05-21 13:25:25.076013
716,ontusdt,2020-05-21 13:25:25.076013
717,mtceth,2020-05-21 13:25:25.076013
718,mtcusdt,2020-05-21 13:25:25.076013
719,ntketh,2020-05-21 13:25:25.076013
720,ntkusdt,2020-05-21 13:25:25.076013
721,cmcteth,2020-05-21 13:25:25.076013
722,cmctusdt,2020-05-21 13:25:25.076013
723,maneth,2020-05-21 13:25:25.076013
724,manusdt,2020-05-21 13:25:25.076013
725,fxteth,2020-05-21 13:25:25.076013
726,fdzeth,2020-05-21 13:25:25.076013
727,fdzusdt,2020-05-21 13:25:25.076013
728,zpteth,2020-05-21 13:25:25.076013
729,zptusdt,2020-05-21 13:25:25.076013
730,morpheth,2020-05-21 13:25:25.076013
731,morphusdt,2020-05-21 13:25:25.076013
732,inketh,2020-05-21 13:25:25.076013
733,inkusdt,2020-05-21 13:25:25.076013
734,iostusdt,2020-05-21 13:25:25.076013
735,abysseth,2020-05-21 13:25:25.076013
736,zilusdt,2020-05-21 13:25:25.076013
737,htmleth,2020-05-21 13:25:25.076013
738,htmlusdt,2020-05-21 13:25:25.076013
739,sbdeth,2020-05-21 13:25:25.076013
740,sbdusdt,2020-05-21 13:25:25.076013
741,uuueth,2020-05-21 13:25:25.076013
742,dgdbtc,2020-05-21 13:25:25.076013
743,snglsbtc,2020-05-21 13:25:25.076013
744,1stbtc,2020-05-21 13:25:25.076013
745,timebtc,2020-05-21 13:25:25.076013
746,bosbtc,2020-05-21 13:25:25.076013
747,taasbtc,2020-05-21 13:25:25.076013
748,tknbtc,2020-05-21 13:25:25.076013
749,aebtc,2020-05-21 13:25:25.076013
750,plbtbtc,2020-05-21 13:25:25.076013
751,snmbtc,2020-05-21 13:25:25.076013
752,oaxeth,2020-05-21 13:25:25.076013
753,dicebtc,2020-05-21 13:25:25.076013
754,snceth,2020-05-21 13:25:25.076013
755,denteth,2020-05-21 13:25:25.076013
756,mspeth,2020-05-21 13:25:25.076013
757,ixteth,2020-05-21 13:25:25.076013
758,plreth,2020-05-21 13:25:25.076013
759,cosseth,2020-05-21 13:25:25.076013
760,evxusdt,2020-05-21 13:25:25.076013
761,dltbtc,2020-05-21 13:25:25.076013
762,qaubtc,2020-05-21 13:25:25.076013
763,tnteth,2020-05-21 13:25:25.076013
764,iftbtc,2020-05-21 13:25:25.076013
765,stxbtc,2020-05-21 13:25:25.076013
766,rvtbtc,2020-05-21 13:25:25.076013
767,veribtc,2020-05-21 13:25:25.076013
768,bmcbtc,2020-05-21 13:25:25.076013
769,cndbtc,2020-05-21 13:25:25.076013
770,cdteth,2020-05-21 13:25:25.076013
771,hvnbtc,2020-05-21 13:25:25.076013
772,fuelbtc,2020-05-21 13:25:25.076013
773,poebtc,2020-05-21 13:25:25.076013
774,ambusdt,2020-05-21 13:25:25.076013
775,ppteth,2020-05-21 13:25:25.076013
776,mthbtc,2020-05-21 13:25:25.076013
777,ormebtc,2020-05-21 13:25:25.076013
778,kickbtc,2020-05-21 13:25:25.076013
779,yoyowbtc,2020-05-21 13:25:25.076013
780,dcnbtc,2020-05-21 13:25:25.076013
781,vibebtc,2020-05-21 13:25:25.076013
782,enjbtc,2020-05-21 13:25:25.076013
783,zscbtc,2020-05-21 13:25:25.076013
784,artbtc,2020-05-21 13:25:25.076013
785,wtcbtc,2020-05-21 13:25:25.076013
786,cnxbtc,2020-05-21 13:25:25.076013
787,atmbtc,2020-05-21 13:25:25.076013
788,lifebtc,2020-05-21 13:25:25.076013
789,smartbtc,2020-05-21 13:25:25.076013
790,laeth,2020-05-21 13:25:25.076013
791,neblbtc,2020-05-21 13:25:25.076013
792,arnbtc,2020-05-21 13:25:25.076013
793,gvteth,2020-05-21 13:25:25.076013
794,btxbtc,2020-05-21 13:25:25.076013
795,dbixbtc,2020-05-21 13:25:25.076013
796,prebtc,2020-05-21 13:25:25.076013
797,hsrbtc,2020-05-21 13:25:25.076013
798,lendbtc,2020-05-21 13:25:25.076013
799,locbtc,2020-05-21 13:25:25.076013
800,swftcbtc,2020-05-21 13:25:25.076013
801,dimeth,2020-05-21 13:25:25.076013
802,ekobtc,2020-05-21 13:25:25.076013
803,tiobtc,2020-05-21 13:25:25.076013
804,c20btc,2020-05-21 13:25:25.076013
805,idhbtc,2020-05-21 13:25:25.076013
806,covbtc,2020-05-21 13:25:25.076013
807,sentbtc,2020-05-21 13:25:25.076013
808,smtbtc,2020-05-21 13:25:25.076013
809,casbtc,2020-05-21 13:25:25.076013
810,traceth,2020-05-21 13:25:25.076013
811,jnteth,2020-05-21 13:25:25.076013
812,gnxeth,2020-05-21 13:25:25.076013
813,chsbbtc,2020-05-21 13:25:25.076013
814,neubtc,2020-05-21 13:25:25.076013
815,taubtc,2020-05-21 13:25:25.076013
816,rbtc,2020-05-21 13:25:25.076013
817,evnbtc,2020-05-21 13:25:25.076013
818,betrbtc,2020-05-21 13:25:25.076013
819,dbetbtc,2020-05-21 13:25:25.076013
820,rntbeth,2020-05-21 13:25:25.076013
821,bezbtc,2020-05-21 13:25:25.076013
822,utnpbtc,2020-05-21 13:25:25.076013
823,chpeth,2020-05-21 13:25:25.076013
824,actbtc,2020-05-21 13:25:25.076013
825,dadibtc,2020-05-21 13:25:25.076013
826,datxbtc,2020-05-21 13:25:25.076013
827,truebtc,2020-05-21 13:25:25.076013
828,bancabtc,2020-05-21 13:25:25.076013
829,autobtc,2020-05-21 13:25:25.076013
830,socbtc,2020-05-21 13:25:25.076013
831,stqbtc,2020-05-21 13:25:25.076013
832,crptbtc,2020-05-21 13:25:25.076013
833,ihtbtc,2020-05-21 13:25:25.076013
834,telbtc,2020-05-21 13:25:25.076013
835,shipbtc,2020-05-21 13:25:25.076013
836,rpxbtc,2020-05-21 13:25:25.076013
837,kineth,2020-05-21 13:25:25.076013
838,fotaeth,2020-05-21 13:25:25.076013
839,cvtbtc,2020-05-21 13:25:25.076013
840,mithbtc,2020-05-21 13:25:25.076013
841,tkybtc,2020-05-21 13:25:25.076013
842,acatbtc,2020-05-21 13:25:25.076013
843,ontbtc,2020-05-21 13:25:25.076013
844,btcpbtc,2020-05-21 13:25:25.076013
845,nanjbtc,2020-05-21 13:25:25.076013
846,mtcbtc,2020-05-21 13:25:25.076013
847,ntkbtc,2020-05-21 13:25:25.076013
848,manbtc,2020-05-21 13:25:25.076013
849,fxtbtc,2020-05-21 13:25:25.076013
850,nexobtc,2020-05-21 13:25:25.076013
851,fdzbtc,2020-05-21 13:25:25.076013
852,zptbtc,2020-05-21 13:25:25.076013
853,morphbtc,2020-05-21 13:25:25.076013
854,cptbtc,2020-05-21 13:25:25.076013
855,inkbtc,2020-05-21 13:25:25.076013
856,iostbtc,2020-05-21 13:25:25.076013
857,abyssbtc,2020-05-21 13:25:25.076013
858,htmlbtc,2020-05-21 13:25:25.076013
859,uuubtc,2020-05-21 13:25:25.076013
860,nulsbnb,2020-05-21 13:25:25.076013
861,venbnb,2020-05-21 13:25:25.076013
862,bnbbtc,2020-05-21 13:25:25.076013
863,nulsbtc,2020-05-21 13:25:25.076013
864,nulseth,2020-05-21 13:25:25.076013
865,wtceth,2020-05-21 13:25:25.076013
866,snglseth,2020-05-21 13:25:25.076013
867,adabnb,2020-05-21 13:25:25.076013
868,adxbnb,2020-05-21 13:25:25.076013
869,aebnb,2020-05-21 13:25:25.076013
870,aeeth,2020-05-21 13:25:25.076013
871,agibnb,2020-05-21 13:25:25.076013
872,aionbtc,2020-05-21 13:25:25.076013
873,aioneth,2020-05-21 13:25:25.076013
874,ambbnb,2020-05-21 13:25:25.076013
875,appcbtc,2020-05-21 13:25:25.076013
876,appceth,2020-05-21 13:25:25.076013
877,arketh,2020-05-21 13:25:25.076013
878,astbtc,2020-05-21 13:25:25.076013
879,batbnb,2020-05-21 13:25:25.076013
880,bchbnb,2020-05-21 13:25:25.076013
881,bcdeth,2020-05-21 13:25:25.076013
882,bcnbnb,2020-05-21 13:25:25.076013
883,bcptbnb,2020-05-21 13:25:25.076013
884,blzbtc,2020-05-21 13:25:25.076013
885,blzeth,2020-05-21 13:25:25.076013
886,bnbeth,2020-05-21 13:25:25.076013
887,brdbtc,2020-05-21 13:25:25.076013
888,brdeth,2020-05-21 13:25:25.076013
889,btsbnb,2020-05-21 13:25:25.076013
890,btseth,2020-05-21 13:25:25.076013
891,cloaketh,2020-05-21 13:25:25.076013
892,cmtbtc,2020-05-21 13:25:25.076013
893,cmteth,2020-05-21 13:25:25.076013
894,cndbnb,2020-05-21 13:25:25.076013
895,cvcbnb,2020-05-21 13:25:25.076013
896,dgdeth,2020-05-21 13:25:25.076013
897,dltbnb,2020-05-21 13:25:25.076013
898,dlteth,2020-05-21 13:25:25.076013
899,enjbnb,2020-05-21 13:25:25.076013
900,eosbnb,2020-05-21 13:25:25.076013
901,etcbnb,2020-05-21 13:25:25.076013
902,gntbnb,2020-05-21 13:25:25.076013
903,grseth,2020-05-21 13:25:25.076013
904,gtobnb,2020-05-21 13:25:25.076013
905,gvtbtc,2020-05-21 13:25:25.076013
906,gxseth,2020-05-21 13:25:25.076013
907,hsreth,2020-05-21 13:25:25.076013
908,icxbnb,2020-05-21 13:25:25.076013
909,inseth,2020-05-21 13:25:25.076013
910,iosteth,2020-05-21 13:25:25.076013
911,iotxeth,2020-05-21 13:25:25.076013
912,loombtc,2020-05-21 13:25:25.076013
913,loometh,2020-05-21 13:25:25.076013
914,lskbnb,2020-05-21 13:25:25.076013
915,ltcbnb,2020-05-21 13:25:25.076013
916,mcobnb,2020-05-21 13:25:25.076013
917,mdaeth,2020-05-21 13:25:25.076013
918,modeth,2020-05-21 13:25:25.076013
919,mtleth,2020-05-21 13:25:25.076013
920,nanobnb,2020-05-21 13:25:25.076013
921,navbnb,2020-05-21 13:25:25.076013
922,naveth,2020-05-21 13:25:25.076013
923,ncashbtc,2020-05-21 13:25:25.076013
924,ncasheth,2020-05-21 13:25:25.076013
925,neblbnb,2020-05-21 13:25:25.076013
926,neobnb,2020-05-21 13:25:25.076013
927,nxsbnb,2020-05-21 13:25:25.076013
928,nxseth,2020-05-21 13:25:25.076013
929,ontbnb,2020-05-21 13:25:25.076013
930,ostbtc,2020-05-21 13:25:25.076013
931,osteth,2020-05-21 13:25:25.076013
932,pivxbnb,2020-05-21 13:25:25.076013
933,pivxeth,2020-05-21 13:25:25.076013
934,poabnb,2020-05-21 13:25:25.076013
935,powrbnb,2020-05-21 13:25:25.076013
936,qkceth,2020-05-21 13:25:25.076013
937,qlcbtc,2020-05-21 13:25:25.076013
938,qlceth,2020-05-21 13:25:25.076013
939,qspbtc,2020-05-21 13:25:25.076013
940,qspeth,2020-05-21 13:25:25.076013
941,qtumbnb,2020-05-21 13:25:25.076013
942,rcnbnb,2020-05-21 13:25:25.076013
943,rdnbnb,2020-05-21 13:25:25.076013
944,repbnb,2020-05-21 13:25:25.076013
945,rlcbnb,2020-05-21 13:25:25.076013
946,rpxbnb,2020-05-21 13:25:25.076013
947,scbnb,2020-05-21 13:25:25.076013
948,skybtc,2020-05-21 13:25:25.076013
949,skyeth,2020-05-21 13:25:25.076013
950,steembnb,2020-05-21 13:25:25.076013
951,stormbnb,2020-05-21 13:25:25.076013
952,sysbnb,2020-05-21 13:25:25.076013
953,syseth,2020-05-21 13:25:25.076013
954,thetabtc,2020-05-21 13:25:25.076013
955,thetaeth,2020-05-21 13:25:25.076013
956,trigbtc,2020-05-21 13:25:25.076013
957,trigeth,2020-05-21 13:25:25.076013
958,tusdbnb,2020-05-21 13:25:25.076013
959,viabnb,2020-05-21 13:25:25.076013
960,viaeth,2020-05-21 13:25:25.076013
961,vibeeth,2020-05-21 13:25:25.076013
962,wabibtc,2020-05-21 13:25:25.076013
963,wabieth,2020-05-21 13:25:25.076013
964,wanbtc,2020-05-21 13:25:25.076013
965,waneth,2020-05-21 13:25:25.076013
966,wavesbnb,2020-05-21 13:25:25.076013
967,wpreth,2020-05-21 13:25:25.076013
968,wtcbnb,2020-05-21 13:25:25.076013
969,xembnb,2020-05-21 13:25:25.076013
970,xlmbnb,2020-05-21 13:25:25.076013
971,xrpbnb,2020-05-21 13:25:25.076013
972,xzcbnb,2020-05-21 13:25:25.076013
973,xzceth,2020-05-21 13:25:25.076013
974,zenbnb,2020-05-21 13:25:25.076013
975,zeneth,2020-05-21 13:25:25.076013
976,zilbnb,2020-05-21 13:25:25.076013
977,bnbusdt,2020-05-21 13:25:25.076013
978,asteth,2020-05-21 13:25:25.076013
979,aionbnb,2020-05-21 13:25:25.076013
980,appcbnb,2020-05-21 13:25:25.076013
981,bcdbtc,2020-05-21 13:25:25.076013
982,blzbnb,2020-05-21 13:25:25.076013
983,brdbnb,2020-05-21 13:25:25.076013
984,cmtbnb,2020-05-21 13:25:25.076013
985,gxsbtc,2020-05-21 13:25:25.076013
986,insbtc,2020-05-21 13:25:25.076013
987,iotxbtc,2020-05-21 13:25:25.076013
988,loombnb,2020-05-21 13:25:25.076013
989,mdabtc,2020-05-21 13:25:25.076013
990,modbtc,2020-05-21 13:25:25.076013
991,mtlbtc,2020-05-21 13:25:25.076013
992,ncashbnb,2020-05-21 13:25:25.076013
993,ostbnb,2020-05-21 13:25:25.076013
994,qkcbtc,2020-05-21 13:25:25.076013
995,qlcbnb,2020-05-21 13:25:25.076013
996,qspbnb,2020-05-21 13:25:25.076013
997,skybnb,2020-05-21 13:25:25.076013
998,thetabnb,2020-05-21 13:25:25.076013
999,trigbnb,2020-05-21 13:25:25.076013
1000,wabibnb,2020-05-21 13:25:25.076013
1001,wanbnb,2020-05-21 13:25:25.076013
1002,wprbtc,2020-05-21 13:25:25.076013
1003,zrcbtc,2020-05-21 13:25:25.076013
1004,latxbtc,2020-05-21 13:25:25.076013
1005,nlc2btc,2020-05-21 13:25:25.076013
1006,pateth,2020-05-21 13:25:25.076013
1007,patusdt,2020-05-21 13:25:25.076013
1008,patbtc,2020-05-21 13:25:25.076013
1009,eleceth,2020-05-21 13:25:25.076013
1010,elecusdt,2020-05-21 13:25:25.076013
1011,elecbtc,2020-05-21 13:25:25.076013
1012,axpeth,2020-05-21 13:25:25.076013
1013,axpbtc,2020-05-21 13:25:25.076013
1014,drtusdt,2020-05-21 13:25:25.076013
1015,drtbtc,2020-05-21 13:25:25.076013
1016,drteth,2020-05-21 13:25:25.076013
1017,pcleth,2020-05-21 13:25:25.076013
1018,pclbtc,2020-05-21 13:25:25.076013
1019,btcpeth,2020-05-21 13:25:25.076013
1020,btcpusdt,2020-05-21 13:25:25.076013
1021,cennzbtc,2020-05-21 13:25:25.076013
1022,cennzeth,2020-05-21 13:25:25.076013
1023,iotabnb,2020-05-21 13:25:25.076013
1024,iotausdt,2020-05-21 13:25:25.076013
1025,pkteth,2020-05-21 13:25:25.076013
1026,pktbtc,2020-05-21 13:25:25.076013
1027,icoseth,2020-05-21 13:25:25.076013
1028,icosusdt,2020-05-21 13:25:25.076013
1029,icosbtc,2020-05-21 13:25:25.076013
1030,lncbtc,2020-05-21 13:25:25.076013
1031,bdgeth,2020-05-21 13:25:25.076013
1032,swmbtc,2020-05-21 13:25:25.076013
1033,keyeth,2020-05-21 13:25:25.076013
1034,keybtc,2020-05-21 13:25:25.076013
1035,prgeth,2020-05-21 13:25:25.076013
1036,prgusdt,2020-05-21 13:25:25.076013
1037,prgbtc,2020-05-21 13:25:25.076013
1038,nasbtc,2020-05-21 13:25:25.076013
1039,naseth,2020-05-21 13:25:25.076013
1040,nasbnb,2020-05-21 13:25:25.076013
1041,trxbtc-quarterly-futures,2020-05-21 13:25:25.076013
1042,ivyeth,2020-05-21 13:25:25.076013
1043,ivybtc,2020-05-21 13:25:25.076013
1044,gbxeth,2020-05-21 13:25:25.076013
1045,gbxusdt,2020-05-21 13:25:25.076013
1046,gbxbtc,2020-05-21 13:25:25.076013
1047,ethusd-monthly-futures,2020-05-21 13:25:25.076013
1048,xrpusd-weekly-futures,2020-05-21 13:25:25.076013
1049,xrpusd-monthly-futures,2020-05-21 13:25:25.076013
1050,xrpusd-quarterly-futures,2020-05-21 13:25:25.076013
1051,ltcusd-monthly-futures,2020-05-21 13:25:25.076013
1052,ethusd-weekly-futures,2020-05-21 13:25:25.076013
1053,ethusd-quarterly-futures,2020-05-21 13:25:25.076013
1054,cndusd,2020-05-21 13:25:25.076013
1055,eurrub,2020-05-21 13:25:25.076013
1056,bchrub,2020-05-21 13:25:25.076013
1057,bchdash,2020-05-21 13:25:25.076013
1058,dashzec,2020-05-21 13:25:25.076013
1059,zecltc,2020-05-21 13:25:25.076013
1060,ltcrub,2020-05-21 13:25:25.076013
1061,dashltc,2020-05-21 13:25:25.076013
1062,dashrub,2020-05-21 13:25:25.076013
1063,usdrub,2020-05-21 13:25:25.076013
1064,ethzec,2020-05-21 13:25:25.076013
1065,bchzec,2020-05-21 13:25:25.076013
1066,otnbtc,2020-05-21 13:25:25.076013
1067,dynbtc,2020-05-21 13:25:25.076013
1068,mtxeth,2020-05-21 13:25:25.076013
1069,mtxusdt,2020-05-21 13:25:25.076013
1070,mtxbtc,2020-05-21 13:25:25.076013
1071,krmusdt,2020-05-21 13:25:25.076013
1072,lccbtc,2020-05-21 13:25:25.076013
1073,clneth,2020-05-21 13:25:25.076013
1074,clnbtc,2020-05-21 13:25:25.076013
1075,cbcbtc,2020-05-21 13:25:25.076013
1076,cbceth,2020-05-21 13:25:25.076013
1077,cbcusdt,2020-05-21 13:25:25.076013
1078,berryeth,2020-05-21 13:25:25.076013
1079,berryusdt,2020-05-21 13:25:25.076013
1080,berrybtc,2020-05-21 13:25:25.076013
1081,zecpln,2020-05-21 13:25:25.076013
1082,xmrpln,2020-05-21 13:25:25.076013
1083,cateth,2020-05-21 13:25:25.076013
1084,catusdt,2020-05-21 13:25:25.076013
1085,catbtc,2020-05-21 13:25:25.076013
1086,zcnbtc,2020-05-21 13:25:25.076013
1087,zcneth,2020-05-21 13:25:25.076013
1088,zcnusd,2020-05-21 13:25:25.076013
1089,htusdt,2020-05-21 13:25:25.076013
1090,ttueth,2020-05-21 13:25:25.076013
1091,ttuusdt,2020-05-21 13:25:25.076013
1092,ttubtc,2020-05-21 13:25:25.076013
1093,paibtc,2020-05-21 13:25:25.076013
1094,paiusd,2020-05-21 13:25:25.076013
1095,ethtusd,2020-05-21 13:25:25.076013
1096,btctusd,2020-05-21 13:25:25.076013
1097,ltctusd,2020-05-21 13:25:25.076013
1098,xmrtusd,2020-05-21 13:25:25.076013
1099,zrxtusd,2020-05-21 13:25:25.076013
1100,neotusd,2020-05-21 13:25:25.076013
1101,bchtusd,2020-05-21 13:25:25.076013
1102,usdttusd,2020-05-21 13:25:25.076013
1103,utteth,2020-05-21 13:25:25.076013
1104,uttusdt,2020-05-21 13:25:25.076013
1105,uttbtc,2020-05-21 13:25:25.076013
1106,btcsai,2020-05-21 13:25:25.076013
1107,ethsai,2020-05-21 13:25:25.076013
1108,mkrsai,2020-05-21 13:25:25.076013
1109,eossai,2020-05-21 13:25:25.076013
1110,usdtsai,2020-05-21 13:25:25.076013
1111,mftbtc,2020-05-21 13:25:25.076013
1112,mfteth,2020-05-21 13:25:25.076013
1113,tusdsai,2020-05-21 13:25:25.076013
1114,mftbnb,2020-05-21 13:25:25.076013
1115,neosai,2020-05-21 13:25:25.076013
1116,ltcsai,2020-05-21 13:25:25.076013
1117,xmrsai,2020-05-21 13:25:25.076013
1118,bchsai,2020-05-21 13:25:25.076013
1119,xrpsai,2020-05-21 13:25:25.076013
1120,dentbtc,2020-05-21 13:25:25.076013
1121,nexoeth,2020-05-21 13:25:25.076013
1122,nexousdt,2020-05-21 13:25:25.076013
1123,npxseth,2020-05-21 13:25:25.076013
1124,npxsbtc,2020-05-21 13:25:25.076013
1125,appcusdt,2020-05-21 13:25:25.076013
1126,bkxbtc,2020-05-21 13:25:25.076013
1127,noaheth,2020-05-21 13:25:25.076013
1128,noahusdt,2020-05-21 13:25:25.076013
1129,noahbtc,2020-05-21 13:25:25.076013
1130,spceth,2020-05-21 13:25:25.076013
1131,spcusdt,2020-05-21 13:25:25.076013
1132,spcbtc,2020-05-21 13:25:25.076013
1133,atmusd,2020-05-21 13:25:25.076013
1134,hydrabtc,2020-05-21 13:25:25.076013
1135,hydraeth,2020-05-21 13:25:25.076013
1136,dtabtc,2020-05-21 13:25:25.076013
1137,dtaeth,2020-05-21 13:25:25.076013
1138,hydrausd,2020-05-21 13:25:25.076013
1139,dtausd,2020-05-21 13:25:25.076013
1140,nvcusd,2020-05-21 13:25:25.076013
1141,nvcbtc,2020-05-21 13:25:25.076013
1142,elfusdt,2020-05-21 13:25:25.076013
1143,cvcoinbtc,2020-05-21 13:25:25.076013
1144,cvcoineth,2020-05-21 13:25:25.076013
1145,cvcoinusdt,2020-05-21 13:25:25.076013
1146,adheth,2020-05-21 13:25:25.076013
1147,adhbtc,2020-05-21 13:25:25.076013
1148,edgeth,2020-05-21 13:25:25.076013
1149,edgusdt,2020-05-21 13:25:25.076013
1150,ardrbnb,2020-05-21 13:25:25.076013
1151,ardreth,2020-05-21 13:25:25.076013
1152,bcdusdt,2020-05-21 13:25:25.076013
1153,gnteur,2020-05-21 13:25:25.076013
1154,gntpln,2020-05-21 13:25:25.076013
1155,omgpln,2020-05-21 13:25:25.076013
1156,omgeur,2020-05-21 13:25:25.076013
